"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
2088,32,"BRA","Brazil",5,"Bahia",219,"Angical",300,"Angical","","","Distrito","District"
2089,32,"BRA","Brazil",5,"Bahia",219,"Angical",301,"Misso de Aricobé","","","Distrito","District"
2090,32,"BRA","Brazil",5,"Bahia",220,"Anguera",302,"Anguera","","","Distrito","District"
2091,32,"BRA","Brazil",5,"Bahia",221,"Antas",303,"Antas","","","Distrito","District"
2092,32,"BRA","Brazil",5,"Bahia",222,"Antônio Cardoso",304,"Antônio Cardoso","","","Distrito","District"
2093,32,"BRA","Brazil",5,"Bahia",222,"Antônio Cardoso",305,"Poco","","","Distrito","District"
2094,32,"BRA","Brazil",5,"Bahia",222,"Antônio Cardoso",306,"Santo Estevao Velho","","","Distrito","District"
2095,32,"BRA","Brazil",5,"Bahia",223,"Antônio Gonçalves",307,"Antônio Gonçalves","","","Distrito","District"
2096,32,"BRA","Brazil",5,"Bahia",224,"Aporá",308,"Aporá","","","Distrito","District"
2097,32,"BRA","Brazil",5,"Bahia",224,"Aporá",309,"Itamira","","","Distrito","District"
2098,32,"BRA","Brazil",5,"Bahia",225,"Apuarema",310,"Apuarema","","","Distrito","District"
2099,32,"BRA","Brazil",5,"Bahia",226,"Araças",311,"Araças","","","Distrito","District"
2100,32,"BRA","Brazil",5,"Bahia",227,"Aracatu",312,"Aracatu","","","Distrito","District"
2101,32,"BRA","Brazil",5,"Bahia",228,"Araci",313,"Araci","","","Distrito","District"
2102,32,"BRA","Brazil",5,"Bahia",229,"Aramari",314,"Aramari","","","Distrito","District"
2103,32,"BRA","Brazil",5,"Bahia",230,"Arataca",315,"Arataca","","","Distrito","District"
2104,32,"BRA","Brazil",5,"Bahia",230,"Arataca",316,"Itatingui","","","Distrito","District"
2105,32,"BRA","Brazil",5,"Bahia",231,"Aratuipe",317,"Aratuípe","","","Distrito","District"
2106,32,"BRA","Brazil",5,"Bahia",232,"Aratuípe",318,"Maragogipinho","","","Distrito","District"
2107,32,"BRA","Brazil",5,"Bahia",233,"Aurelino Leal",319,"Aurelino Leal","","","Distrito","District"
2108,32,"BRA","Brazil",5,"Bahia",233,"Aurelino Leal",320,"Laje do Banco","","","Distrito","District"
2109,32,"BRA","Brazil",5,"Bahia",233,"Aurelino Leal",321,"Poco Central","","","Distrito","District"
2110,32,"BRA","Brazil",5,"Bahia",234,"Baianópolis",322,"Baianópolis","","","Distrito","District"
2111,32,"BRA","Brazil",5,"Bahia",234,"Baianópolis",323,"Varzeas","","","Distrito","District"
2112,32,"BRA","Brazil",5,"Bahia",235,"Baixa Grande",324,"Baixa Grande","","","Distrito","District"
2113,32,"BRA","Brazil",5,"Bahia",236,"Banzaê",325,"Banzaê","","","Distrito","District"
2114,32,"BRA","Brazil",5,"Bahia",237,"Barra da Choça",326,"Barra do Choca","","","Distrito","District"
2115,32,"BRA","Brazil",5,"Bahia",238,"Barra da Estiva",327,"Barra da Estiva","","","Distrito","District"
2116,32,"BRA","Brazil",5,"Bahia",238,"Barra da Estiva",328,"Triunfo do Sincora","","","Distrito","District"
2117,32,"BRA","Brazil",5,"Bahia",239,"Barra do Mendes",329,"Barra do Mendes","","","Distrito","District"
2118,32,"BRA","Brazil",5,"Bahia",239,"Barra do Mendes",330,"Minas do Espirito Santo","","","Distrito","District"
2119,32,"BRA","Brazil",5,"Bahia",240,"Barra do Rocha",331,"Barra do Rocha","","","Distrito","District"
2120,32,"BRA","Brazil",5,"Bahia",241,"Barra",332,"Barra","","","Distrito","District"
2121,32,"BRA","Brazil",5,"Bahia",241,"Barra",333,"Ibiraba","","","Distrito","District"
2122,32,"BRA","Brazil",5,"Bahia",241,"Barra",334,"Igarite","","","Distrito","District"
2123,32,"BRA","Brazil",5,"Bahia",242,"Barreiras",335,"Barreiras","","","Distrito","District"
2124,32,"BRA","Brazil",5,"Bahia",242,"Barreiras",336,"Luis Eduardo Magalhaes","","","Distrito","District"
2125,32,"BRA","Brazil",5,"Bahia",243,"Barro Alto",337,"Barro Alto","","","Distrito","District"
2126,32,"BRA","Brazil",5,"Bahia",243,"Barro Alto",338,"Lagoa do Boi","","","Distrito","District"
2127,32,"BRA","Brazil",5,"Bahia",243,"Barro Alto",339,"Lagoa Funda","","","Distrito","District"
2128,32,"BRA","Brazil",5,"Bahia",244,"Barro Preto",340,"Governador Lomanto Junior","","","Distrito","District"
2129,32,"BRA","Brazil",5,"Bahia",245,"Belmonte",341,"Belmonte","","","Distrito","District"
2130,32,"BRA","Brazil",5,"Bahia",245,"Belmonte",342,"Boca do Corrego","","","Distrito","District"
2131,32,"BRA","Brazil",5,"Bahia",245,"Belmonte",343,"Mogiquicaba","","","Distrito","District"
2132,32,"BRA","Brazil",5,"Bahia",246,"Belo Campo",344,"Belo Campo","","","Distrito","District"
2133,32,"BRA","Brazil",5,"Bahia",247,"Biritinga",345,"Biritinga","","","Distrito","District"
2134,32,"BRA","Brazil",5,"Bahia",248,"Boa Nova",346,"Boa Nova","","","Distrito","District"
2135,32,"BRA","Brazil",5,"Bahia",249,"Boa Vista do Tupim",347,"Boa Vista do Tupim","","","Distrito","District"
2136,32,"BRA","Brazil",5,"Bahia",249,"Boa Vista do Tupim",348,"Brejo Novo","","","Distrito","District"
2137,32,"BRA","Brazil",5,"Bahia",250,"Bom Jesus da Lapa",349,"Bom Jesus da Lapa","","","Distrito","District"
2138,32,"BRA","Brazil",5,"Bahia",251,"Bom Jesus da Serra",350,"Agua Bela","","","Distrito","District"
2139,32,"BRA","Brazil",5,"Bahia",251,"Bom Jesus da Serra",351,"Bom Jesus da Serra","","","Distrito","District"
2140,32,"BRA","Brazil",5,"Bahia",252,"Boninal",352,"Bastiao","","","Distrito","District"
2141,32,"BRA","Brazil",5,"Bahia",252,"Boninal",353,"Boninal","","","Distrito","District"
2142,32,"BRA","Brazil",5,"Bahia",253,"Bonito",354,"Bonito","","","Distrito","District"
2143,32,"BRA","Brazil",5,"Bahia",254,"Boquira",355,"Boquira","","","Distrito","District"
2144,32,"BRA","Brazil",5,"Bahia",254,"Boquira",356,"Bucuituba","","","Distrito","District"
2145,32,"BRA","Brazil",5,"Bahia",255,"Botuporã",357,"Botuporã","","","Distrito","District"
2146,32,"BRA","Brazil",5,"Bahia",256,"Brejões",358,"Brejões","","","Distrito","District"
2147,32,"BRA","Brazil",5,"Bahia",257,"Brejolândia",359,"Brejolândia","","","Distrito","District"
2148,32,"BRA","Brazil",5,"Bahia",258,"Brotas de Macaúbas",360,"Brotas de Macaúbas","","","Distrito","District"
2149,32,"BRA","Brazil",5,"Bahia",258,"Brotas de Macaúbas",361,"Ouricuri do Ouro","","","Distrito","District"
2150,32,"BRA","Brazil",5,"Bahia",258,"Brotas de Macaúbas",362,"Saudavel","","","Distrito","District"
2151,32,"BRA","Brazil",5,"Bahia",259,"Brumado",363,"Brumado","","","Distrito","District"
2152,32,"BRA","Brazil",5,"Bahia",259,"Brumado",364,"Cristalândia","","","Distrito","District"
2153,32,"BRA","Brazil",5,"Bahia",259,"Brumado",365,"Itaquarai","","","Distrito","District"
2154,32,"BRA","Brazil",5,"Bahia",259,"Brumado",366,"Ubiracaba","","","Distrito","District"
2155,32,"BRA","Brazil",5,"Bahia",260,"Buerarema",367,"Buerarema","","","Distrito","District"
2156,32,"BRA","Brazil",5,"Bahia",261,"Buritirama",368,"Buritirama","","","Distrito","District"
2157,32,"BRA","Brazil",5,"Bahia",262,"Caatiba",369,"Caatiba","","","Distrito","District"
2158,32,"BRA","Brazil",5,"Bahia",263,"Cabaceiras do Paraguaçu",370,"Cabaceiras do Paraguaçu","","","Distrito","District"
2159,32,"BRA","Brazil",5,"Bahia",263,"Cabaceiras do Paraguaçu",371,"Geolandia","","","Distrito","District"
2160,32,"BRA","Brazil",5,"Bahia",264,"Cachoeira",372,"Belem da Cachoeira","","","Distrito","District"
2161,32,"BRA","Brazil",5,"Bahia",264,"Cachoeira",373,"Cachoeira","","","Distrito","District"
2162,32,"BRA","Brazil",5,"Bahia",264,"Cachoeira",374,"Santiago do Iguape","","","Distrito","District"
2163,32,"BRA","Brazil",5,"Bahia",265,"Caculé",375,"Caculé","","","Distrito","District"
2164,32,"BRA","Brazil",5,"Bahia",266,"Caém",376,"Caém","","","Distrito","District"
2165,32,"BRA","Brazil",5,"Bahia",267,"Caetanos",377,"Alegre","","","Distrito","District"
2166,32,"BRA","Brazil",5,"Bahia",267,"Caetanos",378,"Caetanos","","","Distrito","District"
2167,32,"BRA","Brazil",5,"Bahia",267,"Caetanos",379,"Caldeirao","","","Distrito","District"
2168,32,"BRA","Brazil",5,"Bahia",268,"Caetité",380,"Brejinho das Ametistas","","","Distrito","District"
2169,32,"BRA","Brazil",5,"Bahia",268,"Caetité",381,"Caetité","","","Distrito","District"
2170,32,"BRA","Brazil",5,"Bahia",268,"Caetité",382,"Caldeiras","","","Distrito","District"
2171,32,"BRA","Brazil",5,"Bahia",268,"Caetité",383,"Maniacu","","","Distrito","District"
2172,32,"BRA","Brazil",5,"Bahia",268,"Caetité",384,"Pajeu do Vento","","","Distrito","District"
2173,32,"BRA","Brazil",5,"Bahia",269,"Cafarnaum",385,"Cafarnaum","","","Distrito","District"
2174,32,"BRA","Brazil",5,"Bahia",269,"Cafarnaum",386,"Canal","","","Distrito","District"
2175,32,"BRA","Brazil",5,"Bahia",270,"Cairu",387,"Cairu","","","Distrito","District"
2176,32,"BRA","Brazil",5,"Bahia",270,"Cairu",388,"Galeao","","","Distrito","District"
2177,32,"BRA","Brazil",5,"Bahia",270,"Cairu",389,"Gamboa","","","Distrito","District"
2178,32,"BRA","Brazil",5,"Bahia",270,"Cairu",390,"Velha Boipeba","","","Distrito","District"
2179,32,"BRA","Brazil",5,"Bahia",271,"Caldeirão Grande",391,"Caldeirão Grande","","","Distrito","District"
2180,32,"BRA","Brazil",5,"Bahia",272,"Camacan",392,"Camacan","","","Distrito","District"
2181,32,"BRA","Brazil",5,"Bahia",272,"Camacan",393,"São João do Panelinha","","","Distrito","District"
2182,32,"BRA","Brazil",5,"Bahia",273,"Camaçari",394,"Abrantes","","","Distrito","District"
2183,32,"BRA","Brazil",5,"Bahia",273,"Camaçari",395,"Camaçari","","","Distrito","District"
2184,32,"BRA","Brazil",5,"Bahia",273,"Camaçari",396,"Monte Gordo","","","Distrito","District"
2185,32,"BRA","Brazil",5,"Bahia",274,"Camamu",397,"Barcelos do Sul","","","Distrito","District"
2186,32,"BRA","Brazil",5,"Bahia",274,"Camamu",398,"Camamu","","","Distrito","District"
2187,32,"BRA","Brazil",5,"Bahia",274,"Camamu",399,"Tapuia","","","Distrito","District"
2188,32,"BRA","Brazil",5,"Bahia",275,"Campo Alegre de Lourdes",400,"Campo Alegre de Lourdes","","","Distrito","District"
2189,32,"BRA","Brazil",5,"Bahia",275,"Campo Alegre de Lourdes",401,"Peixe","","","Distrito","District"
2190,32,"BRA","Brazil",5,"Bahia",276,"Campo Formoso",402,"Campo Formoso","","","Distrito","District"
2191,32,"BRA","Brazil",5,"Bahia",277,"Canápolis",403,"Canápolis","","","Distrito","District"
2192,32,"BRA","Brazil",5,"Bahia",278,"Canarana",404,"Canarana","","","Distrito","District"
2193,32,"BRA","Brazil",5,"Bahia",278,"Canarana",405,"Paz de Salobro","","","Distrito","District"
2194,32,"BRA","Brazil",5,"Bahia",279,"Canavieiras",406,"Canavieiras","","","Distrito","District"
2195,32,"BRA","Brazil",5,"Bahia",279,"Canavieiras",407,"Ouricana","","","Distrito","District"
2196,32,"BRA","Brazil",5,"Bahia",279,"Canavieiras",408,"Poxim do Sul","","","Distrito","District"
2197,32,"BRA","Brazil",5,"Bahia",280,"Candeal",409,"Candeal","","","Distrito","District"
2198,32,"BRA","Brazil",5,"Bahia",281,"Candeias",410,"Candeias","","","Distrito","District"
2199,32,"BRA","Brazil",5,"Bahia",282,"Candiba",411,"Candiba","","","Distrito","District"
2200,32,"BRA","Brazil",5,"Bahia",282,"Candiba",412,"Piles","","","Distrito","District"
2201,32,"BRA","Brazil",5,"Bahia",283,"Cândido Sales",413,"Cândido Sales","","","Distrito","District"
2202,32,"BRA","Brazil",5,"Bahia",283,"Cândido Sales",414,"Lagoa Grande","","","Distrito","District"
2203,32,"BRA","Brazil",5,"Bahia",283,"Cândido Sales",415,"Quaracu","","","Distrito","District"
2204,32,"BRA","Brazil",5,"Bahia",284,"Cansanção",416,"Cansanção","","","Distrito","District"
2205,32,"BRA","Brazil",5,"Bahia",285,"Canudos",417,"Bedengo","","","Distrito","District"
2206,32,"BRA","Brazil",5,"Bahia",285,"Canudos",418,"Canudos","","","Distrito","District"
2207,32,"BRA","Brazil",5,"Bahia",286,"Capela do Alto Alegre",419,"Capela do Alto Alegre","","","Distrito","District"
2208,32,"BRA","Brazil",5,"Bahia",287,"Capim Grosso",420,"Capim Grosso","","","Distrito","District"
2209,32,"BRA","Brazil",5,"Bahia",288,"Caraíbas",421,"Caraíbas","","","Distrito","District"
2210,32,"BRA","Brazil",5,"Bahia",289,"Caravelas",422,"Caravelas","","","Distrito","District"
2211,32,"BRA","Brazil",5,"Bahia",289,"Caravelas",423,"Juerana","","","Distrito","District"
2212,32,"BRA","Brazil",5,"Bahia",289,"Caravelas",424,"Ponta da Areia","","","Distrito","District"
2213,32,"BRA","Brazil",5,"Bahia",289,"Caravelas",425,"Santo Antonio de Barcelona","","","Distrito","District"
2214,32,"BRA","Brazil",5,"Bahia",290,"Cardeal da Silva",426,"Cardeal da Silva","","","Distrito","District"
2215,32,"BRA","Brazil",5,"Bahia",291,"Carinhanha",427,"Barra da Parateca","","","Distrito","District"
2216,32,"BRA","Brazil",5,"Bahia",291,"Carinhanha",428,"Carinhanha","","","Distrito","District"
2217,32,"BRA","Brazil",5,"Bahia",292,"Casa Nova",429,"Bem-Bom","","","Distrito","District"
2218,32,"BRA","Brazil",5,"Bahia",292,"Casa Nova",430,"Casa Nova","","","Distrito","District"
2219,32,"BRA","Brazil",5,"Bahia",292,"Casa Nova",431,"Luis Viana","","","Distrito","District"
2220,32,"BRA","Brazil",5,"Bahia",292,"Casa Nova",432,"Pau A Pique","","","Distrito","District"
2221,32,"BRA","Brazil",5,"Bahia",292,"Casa Nova",433,"Sobrado","","","Distrito","District"
2222,32,"BRA","Brazil",5,"Bahia",293,"Castro Alves",434,"Castro Alves","","","Distrito","District"
2223,32,"BRA","Brazil",5,"Bahia",293,"Castro Alves",435,"Crussai","","","Distrito","District"
2224,32,"BRA","Brazil",5,"Bahia",293,"Castro Alves",436,"Petim","","","Distrito","District"
2225,32,"BRA","Brazil",5,"Bahia",293,"Castro Alves",437,"Sitio do Meio","","","Distrito","District"
2226,32,"BRA","Brazil",5,"Bahia",294,"Catolândia",438,"Catolândia","","","Distrito","District"
2227,32,"BRA","Brazil",5,"Bahia",295,"Catu",439,"Bela Flor","","","Distrito","District"
2228,32,"BRA","Brazil",5,"Bahia",295,"Catu",440,"Catu","","","Distrito","District"
2229,32,"BRA","Brazil",5,"Bahia",295,"Catu",441,"Sítio Novo","","","Distrito","District"
2230,32,"BRA","Brazil",5,"Bahia",296,"Caturama",442,"Caturama","","","Distrito","District"
2231,32,"BRA","Brazil",5,"Bahia",297,"Central",443,"Central","","","Distrito","District"
2232,32,"BRA","Brazil",5,"Bahia",298,"Chorrochó",444,"Chorrochó","","","Distrito","District"
2233,32,"BRA","Brazil",5,"Bahia",299,"Cícero Dantas",445,"Cícero Dantas","","","Distrito","District"
2234,32,"BRA","Brazil",5,"Bahia",299,"Cícero Dantas",446,"São João da Fortaleza","","","Distrito","District"
2235,32,"BRA","Brazil",5,"Bahia",300,"Cipó",447,"Cipó","","","Distrito","District"
2236,32,"BRA","Brazil",5,"Bahia",301,"Coaraci",448,"Coaraci","","","Distrito","District"
2237,32,"BRA","Brazil",5,"Bahia",301,"Coaraci",449,"Itamotinga","","","Distrito","District"
2238,32,"BRA","Brazil",5,"Bahia",301,"Coaraci",450,"São Roque","","","Distrito","District"
2239,32,"BRA","Brazil",5,"Bahia",302,"Cocos",451,"Cocos","","","Distrito","District"
2240,32,"BRA","Brazil",5,"Bahia",303,"Conceição da Feira",452,"Conceição da Feira","","","Distrito","District"
2241,32,"BRA","Brazil",5,"Bahia",304,"Conceicao do Almeida",453,"Comercio","","","Distrito","District"
2242,32,"BRA","Brazil",5,"Bahia",305,"Conceição do Almeida",454,"Conceicao do Almeida","","","Distrito","District"
2243,32,"BRA","Brazil",5,"Bahia",305,"Conceição do Almeida",455,"Rio da dona","","","Distrito","District"
2244,32,"BRA","Brazil",5,"Bahia",306,"Conceição do Coité",456,"Bandiacu","","","Distrito","District"
2245,32,"BRA","Brazil",5,"Bahia",306,"Conceição do Coité",457,"Conceição do Coité","","","Distrito","District"
2246,32,"BRA","Brazil",5,"Bahia",306,"Conceição do Coité",458,"Joazeiro","","","Distrito","District"
2247,32,"BRA","Brazil",5,"Bahia",306,"Conceição do Coité",459,"Salgadalia","","","Distrito","District"
2248,32,"BRA","Brazil",5,"Bahia",307,"Conceição do Jacuípe",460,"Conceição do Jacuípe","","","Distrito","District"
2249,32,"BRA","Brazil",5,"Bahia",308,"Conde",461,"Conde","","","Distrito","District"
2250,32,"BRA","Brazil",5,"Bahia",309,"Condeúba",462,"Alegre","","","Distrito","District"
2251,32,"BRA","Brazil",5,"Bahia",309,"Condeúba",463,"Condeúba","","","Distrito","District"
2252,32,"BRA","Brazil",5,"Bahia",310,"Contendas do Sincorá",464,"Caraibuna","","","Distrito","District"
2253,32,"BRA","Brazil",5,"Bahia",310,"Contendas do Sincorá",465,"Contendas do Sincorá","","","Distrito","District"
2254,32,"BRA","Brazil",5,"Bahia",311,"Coração de Maria",466,"Coração de Maria","","","Distrito","District"
2255,32,"BRA","Brazil",5,"Bahia",311,"Coração de Maria",467,"Itacava","","","Distrito","District"
2256,32,"BRA","Brazil",5,"Bahia",311,"Coração de Maria",468,"Retiro","","","Distrito","District"
2257,32,"BRA","Brazil",5,"Bahia",312,"Cordeiros",469,"Cordeiros","","","Distrito","District"
2258,32,"BRA","Brazil",5,"Bahia",313,"Coribe",470,"Coribe","","","Distrito","District"
2259,32,"BRA","Brazil",5,"Bahia",313,"Coribe",471,"Descoberto","","","Distrito","District"
2260,32,"BRA","Brazil",5,"Bahia",314,"Coronel João Sá",472,"Coronel João Sá","","","Distrito","District"
2261,32,"BRA","Brazil",5,"Bahia",315,"Correntina",473,"Correntina","","","Distrito","District"
2262,32,"BRA","Brazil",5,"Bahia",315,"Correntina",474,"São Manoel do Norte","","","Distrito","District"
2263,32,"BRA","Brazil",5,"Bahia",316,"Cotegipe",475,"Cotegipe","","","Distrito","District"
2264,32,"BRA","Brazil",5,"Bahia",316,"Cotegipe",476,"Jupagua","","","Distrito","District"
2265,32,"BRA","Brazil",5,"Bahia",316,"Cotegipe",477,"Tagua","","","Distrito","District"
2266,32,"BRA","Brazil",5,"Bahia",316,"Cotegipe",478,"Wanderley","","","Distrito","District"
2267,32,"BRA","Brazil",5,"Bahia",317,"Cravolândia",479,"Cravolândia","","","Distrito","District"
2268,32,"BRA","Brazil",5,"Bahia",318,"Crisópolis",480,"Buril","","","Distrito","District"
2269,32,"BRA","Brazil",5,"Bahia",318,"Crisópolis",481,"Crisópolis","","","Distrito","District"
2270,32,"BRA","Brazil",5,"Bahia",319,"Cristópolis",482,"Cristópolis","","","Distrito","District"
2271,32,"BRA","Brazil",5,"Bahia",320,"Cruz das Almas",483,"Cruz das Almas","","","Distrito","District"
2272,32,"BRA","Brazil",5,"Bahia",321,"Curaçá",484,"Barro Vermelho","","","Distrito","District"
2273,32,"BRA","Brazil",5,"Bahia",321,"Curaçá",485,"Curaçá","","","Distrito","District"
2274,32,"BRA","Brazil",5,"Bahia",321,"Curaçá",486,"Patamute","","","Distrito","District"
2275,32,"BRA","Brazil",5,"Bahia",321,"Curaçá",487,"Poco de Fora","","","Distrito","District"
2276,32,"BRA","Brazil",5,"Bahia",321,"Curaçá",488,"Riacho Seco","","","Distrito","District"
2277,32,"BRA","Brazil",5,"Bahia",322,"Dário Meira",489,"Dário Meira","","","Distrito","District"
2278,32,"BRA","Brazil",5,"Bahia",323,"Dias d'vila",490,"Dias d'Avila","","","Distrito","District"
2279,32,"BRA","Brazil",5,"Bahia",324,"Dom Basílio",491,"Dom Basílio","","","Distrito","District"
2280,32,"BRA","Brazil",5,"Bahia",325,"Dom Macedo Costa",492,"Dom Macedo Costa","","","Distrito","District"
2281,32,"BRA","Brazil",5,"Bahia",326,"Elísio Medrado",493,"Elísio Medrado","","","Distrito","District"
2282,32,"BRA","Brazil",5,"Bahia",326,"Elísio Medrado",494,"Monte Cruzeiro","","","Distrito","District"
2283,32,"BRA","Brazil",5,"Bahia",327,"Encruzilhada",495,"Encruzilhada","","","Distrito","District"
2284,32,"BRA","Brazil",5,"Bahia",328,"Entre Rios",496,"Entre Rios","","","Distrito","District"
2285,32,"BRA","Brazil",5,"Bahia",328,"Entre Rios",497,"Ibatui","","","Distrito","District"
2286,32,"BRA","Brazil",5,"Bahia",328,"Entre Rios",498,"Subauma","","","Distrito","District"
2287,32,"BRA","Brazil",5,"Bahia",329,"Érico Cardoso",499,"Érico Cardoso","","","Distrito","District"
2288,32,"BRA","Brazil",5,"Bahia",330,"Esplanada",500,"Esplanada","","","Distrito","District"
2289,32,"BRA","Brazil",5,"Bahia",330,"Esplanada",501,"Palame","","","Distrito","District"
2290,32,"BRA","Brazil",5,"Bahia",330,"Esplanada",502,"São José do Mucambo","","","Distrito","District"
2291,32,"BRA","Brazil",5,"Bahia",331,"Euclides da Cunha",503,"Aribice","","","Distrito","District"
2292,32,"BRA","Brazil",5,"Bahia",331,"Euclides da Cunha",504,"Caimbe","","","Distrito","District"
2293,32,"BRA","Brazil",5,"Bahia",331,"Euclides da Cunha",505,"Euclides da Cunha","","","Distrito","District"
2294,32,"BRA","Brazil",5,"Bahia",331,"Euclides da Cunha",506,"Massacara","","","Distrito","District"
2295,32,"BRA","Brazil",5,"Bahia",332,"Eunápolis",507,"Eunápolis","","","Distrito","District"
2296,32,"BRA","Brazil",5,"Bahia",333,"Fátima",508,"Fátima","","","Distrito","District"
2297,32,"BRA","Brazil",5,"Bahia",334,"Feira da Mata",509,"Feira da Mata","","","Distrito","District"
2298,32,"BRA","Brazil",5,"Bahia",334,"Feira da Mata",510,"Ramalho","","","Distrito","District"
2299,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",511,"Bonfim da Feira","","","Distrito","District"
2300,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",512,"Governador Dr. João Durval Carneiro","","","Distrito","District"
2301,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",513,"Humildes","","","Distrito","District"
2302,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",514,"Jaguara","","","Distrito","District"
2303,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",515,"Jaíba","","","Distrito","District"
2304,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",516,"Mangabeira","","","Distrito","District"
2305,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",517,"Maria Quiteria","","","Distrito","District"
2306,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",518,"Pampalona","","","Distrito","District"
2307,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",519,"Santana","","","Distrito","District"
2308,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",520,"Santo Antônio","","","Distrito","District"
2309,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",521,"Subae","","","Distrito","District"
2310,32,"BRA","Brazil",5,"Bahia",335,"Feira de Santana",522,"Tiquarucu","","","Distrito","District"
2311,32,"BRA","Brazil",5,"Bahia",336,"Filadélfia",523,"Filadélfia","","","Distrito","District"
2312,32,"BRA","Brazil",5,"Bahia",337,"Firmino Alves",524,"Firmino Alves","","","Distrito","District"
2313,32,"BRA","Brazil",5,"Bahia",337,"Firmino Alves",525,"Itaia","","","Distrito","District"
2314,32,"BRA","Brazil",5,"Bahia",338,"Floresta Azul",526,"Floresta Azul","","","Distrito","District"
2315,32,"BRA","Brazil",5,"Bahia",339,"Formosa do Rio Preto",527,"Formosa do Rio Preto","","","Distrito","District"
2316,32,"BRA","Brazil",5,"Bahia",340,"Gandu",528,"Gandu","","","Distrito","District"
2317,32,"BRA","Brazil",5,"Bahia",341,"Gavião",529,"Gavião","","","Distrito","District"
2318,32,"BRA","Brazil",5,"Bahia",342,"Gentio do Ouro",530,"Gameleira do Assurua","","","Distrito","District"
2319,32,"BRA","Brazil",5,"Bahia",342,"Gentio do Ouro",531,"Gentio do Ouro","","","Distrito","District"
2320,32,"BRA","Brazil",5,"Bahia",342,"Gentio do Ouro",532,"Ibitunane","","","Distrito","District"
2321,32,"BRA","Brazil",5,"Bahia",342,"Gentio do Ouro",533,"Itajubaquara","","","Distrito","District"
2322,32,"BRA","Brazil",5,"Bahia",342,"Gentio do Ouro",534,"Pituba","","","Distrito","District"
2323,32,"BRA","Brazil",5,"Bahia",355,"Ibipeba",558,"Iguitu","","","Distrito","District"
2324,32,"BRA","Brazil",5,"Bahia",355,"Ibipeba",559,"Lagoa Grande","","","Distrito","District"
2325,32,"BRA","Brazil",5,"Bahia",355,"Ibipeba",560,"Miroros","","","Distrito","District"
2326,32,"BRA","Brazil",5,"Bahia",356,"Ibipitanga",561,"Ibipitanga","","","Distrito","District"
2327,32,"BRA","Brazil",5,"Bahia",357,"Ibiquera",562,"Ibiquera","","","Distrito","District"
2328,32,"BRA","Brazil",5,"Bahia",358,"Ibirapitanga",563,"Ibirapitanga","","","Distrito","District"
2329,32,"BRA","Brazil",5,"Bahia",359,"Ibirapuã",564,"Ibirapuã","","","Distrito","District"
2330,32,"BRA","Brazil",5,"Bahia",360,"Ibirataia",565,"Algodao","","","Distrito","District"
2331,32,"BRA","Brazil",5,"Bahia",360,"Ibirataia",566,"Ibirataia","","","Distrito","District"
2332,32,"BRA","Brazil",5,"Bahia",361,"Ibitiara",567,"Ibitiara","","","Distrito","District"
2333,32,"BRA","Brazil",5,"Bahia",361,"Ibitiara",568,"Mocambo","","","Distrito","District"
2334,32,"BRA","Brazil",5,"Bahia",361,"Ibitiara",569,"Olhos d'Água do Seco","","","Distrito","District"
2335,32,"BRA","Brazil",5,"Bahia",362,"Ibititá",570,"Canoao","","","Distrito","District"
2336,32,"BRA","Brazil",5,"Bahia",362,"Ibititá",571,"Feira Nova","","","Distrito","District"
2337,32,"BRA","Brazil",5,"Bahia",362,"Ibititá",572,"Ibititá","","","Distrito","District"
2338,32,"BRA","Brazil",5,"Bahia",363,"Ibotirama",573,"Boa Vista do Lagamar","","","Distrito","District"
2339,32,"BRA","Brazil",5,"Bahia",363,"Ibotirama",574,"Ibotirama","","","Distrito","District"
2340,32,"BRA","Brazil",5,"Bahia",364,"Ichu",575,"Ichu","","","Distrito","District"
2341,32,"BRA","Brazil",5,"Bahia",365,"Igaporã",576,"Igaporã","","","Distrito","District"
2342,32,"BRA","Brazil",5,"Bahia",366,"Igrapiúna",577,"Igrapiúna","","","Distrito","District"
2343,32,"BRA","Brazil",5,"Bahia",367,"Iguaí",578,"Iguaí","","","Distrito","District"
2344,32,"BRA","Brazil",5,"Bahia",367,"Iguaí",579,"Iguaibi","","","Distrito","District"
2345,32,"BRA","Brazil",5,"Bahia",368,"Ilhéus",580,"Aritagua","","","Distrito","District"
2346,32,"BRA","Brazil",5,"Bahia",368,"Ilhéus",581,"Banco Central","","","Distrito","District"
2347,32,"BRA","Brazil",5,"Bahia",368,"Ilhéus",582,"Castelo Novo","","","Distrito","District"
